26,1744400625.1003847122,0.003595,-0.002975,0.027765,0.964412,-0.012836,0.264087,-0.001778
27,1744400625.2003648281,0.003306,-0.004228,0.026883,0.965798,-0.012631,0.258969,-0.003277
28,1744400625.3003647327,0.000656,-0.005499,0.024916,0.965976,-0.011066,0.258389,-0.001564
29,1744400625.4002847672,0.002435,-0.006301,0.024110,0.965203,-0.008465,0.261363,0.000009
30,1744400625.5001697540,0.001114,-0.006448,0.024193,0.964865,-0.006633,0.262663,0.000331
31,1744400625.6002099514,0.000432,-0.005111,0.023013,0.965012,-0.005953,0.262135,0.001082
32,1744400625.7001900673,0.000769,-0.003331,0.021246,0.964491,-0.008389,0.263982,0.000667
33,1744400625.8000898361,-0.000389,-0.003679,0.022487,0.964631,-0.008697,0.263460,-0.000147
34,1744400625.9001297951,-0.001168,-0.003231,0.023361,0.965185,-0.008248,0.261438,-0.000386
35,1744400626.0000698566,-0.002468,-0.004831,0.023895,0.965181,-0.008607,0.261438,-0.000790
36,1744400626.1004097462,-0.002037,-0.006245,0.026117,0.965018,-0.006846,0.262090,0.001734
37,1744400626.2003500462,-0.002341,-0.006148,0.027104,0.965087,-0.007843,0.261807,0.001672
38,1744400626.3003096581,-0.003823,-0.004524,0.025640,0.965200,-0.010142,0.261316,0.000102
39,1744400626.4002299309,-0.003794,-0.005064,0.025423,0.965333,-0.011610,0.260763,0.000480
40,1744400626.5001745224,-0.005989,-0.004123,0.024679,0.965849,-0.011093,0.258869,-0.000473
41,1744400626.6001746655,-0.006437,-0.004457,0.026580,0.965653,-0.009412,0.259662,0.001075
42,1744400626.7001147270,-0.005601,-0.004716,0.027212,0.965423,-0.009293,0.260517,0.001604
43,1744400626.8004746437,-0.007464,-0.003897,0.027703,0.965649,-0.009935,0.259659,0.000361
44,1744400626.9001345634,-0.007785,-0.003763,0.026224,0.965616,-0.010246,0.259769,0.000408
45,1744400627.0000743866,-0.006686,-0.006004,0.026685,0.965384,-0.009126,0.260669,0.001532
46,1744400627.1004745960,-0.006229,-0.007405,0.027888,0.965290,-0.007866,0.261059,0.001367
47,1744400627.2004346848,-0.006136,-0.006499,0.029181,0.965415,-0.006758,0.260615,0.002691
48,1744400627.3003146648,-0.007527,-0.006763,0.027610,0.965641,-0.006160,0.259802,0.001447
49,1744400627.4002544880,-0.007934,-0.006822,0.027802,0.965103,-0.007264,0.261763,0.001713
50,1744400627.5001792908,-0.007342,-0.006169,0.027167,0.964789,-0.007650,0.262903,0.002209
51,1744400627.6002390385,-0.005926,-0.005322,0.026849,0.964698,-0.006818,0.263260,0.002348
52,1744400627.7001392841,-0.006648,-0.005913,0.026718,0.964406,-0.007010,0.264318,0.002840
53,1744400627.8001592159,-0.005789,-0.004004,0.026812,0.964684,-0.007510,0.263296,0.001843
54,1744400627.9001791477,-0.005029,-0.003477,0.026126,0.964723,-0.007694,0.263148,0.001712
55,1744400628.0001392365,-0.005739,-0.003834,0.025871,0.964519,-0.007909,0.263875,0.003372
56,1744400628.1000590324,-0.006235,-0.002629,0.025615,0.964526,-0.007847,0.263862,0.002290
57,1744400628.2000191212,-0.005665,-0.002049,0.024873,0.964373,-0.007697,0.264425,0.001998
58,1744400628.3004791737,-0.004553,-0.004360,0.023749,0.963854,-0.007326,0.266322,0.002168
59,1744400628.4003992081,-0.003701,-0.004631,0.024141,0.963862,-0.004860,0.266339,0.003155
60,1744400628.5003230572,-0.003454,-0.004707,0.023912,0.963462,-0.004126,0.267781,0.004191
61,1744400628.6002428532,-0.003997,-0.003631,0.023856,0.963465,-0.004090,0.267779,0.003572
62,1744400628.7001831532,-0.003942,-0.003091,0.024566,0.963590,-0.003192,0.267355,0.002422
63,1744400628.8000829220,-0.003205,-0.002599,0.024304,0.963486,-0.004987,0.267701,0.002499
64,1744400628.9000828266,-0.002821,-0.002646,0.023395,0.963634,-0.005403,0.267161,0.002539
65,1744400629.0000429153,-0.002946,-0.002337,0.022770,0.963648,-0.004662,0.267130,0.001713
66,1744400629.1004028320,-0.005347,-0.003059,0.024038,0.964340,-0.003786,0.264618,0.003305
67,1744400629.2004232407,-0.002866,-0.003476,0.024235,0.963118,-0.003263,0.269042,0.003100
68,1744400629.3004231453,-0.002096,-0.003599,0.023576,0.962422,-0.002519,0.271484,0.005838
69,1744400629.4004030228,-0.001367,-0.002701,0.023625,0.962292,0.000063,0.271967,0.005362
70,1744400629.5003283024,-0.000559,-0.003147,0.023370,0.962368,-0.000281,0.271668,0.006644
71,1744400629.6003081799,-0.000050,-0.002265,0.023816,0.961993,-0.000936,0.273011,0.005837
72,1744400629.7001681328,-0.000840,-0.002087,0.020866,0.962826,-0.002154,0.270077,0.004408
73,1744400629.8001482487,-0.002500,-0.000770,0.020698,0.962956,-0.001865,0.269611,0.004727
74,1744400629.9001481533,-0.002913,-0.001398,0.021914,0.963160,-0.002342,0.268849,0.006100
75,1744400630.0000281334,-0.004407,-0.002871,0.021371,0.963450,-0.002470,0.267820,0.005487
76,1744400630.1004483700,-0.004394,-0.002429,0.021194,0.963561,-0.003635,0.267439,0.003774
77,1744400630.2004482746,-0.005862,-0.004430,0.018562,0.963340,-0.007721,0.268165,0.001848
78,1744400630.3004083633,-0.006499,-0.007343,0.015588,0.963726,-0.008443,0.266760,-0.000041
79,1744400630.4004681110,-0.005020,-0.008278,0.016860,0.963342,-0.007908,0.268153,-0.001716
80,1744400630.5000324249,-0.004667,-0.010428,0.017102,0.963538,-0.008275,0.267437,-0.001691
81,1744400630.6004726887,-0.004096,-0.014639,0.016708,0.963241,-0.006760,0.268550,-0.001618
82,1744400630.7004725933,-0.002869,-0.015056,0.016672,0.962695,-0.004309,0.270546,-0.002158
83,1744400630.8004527092,0.001401,-0.016214,0.013768,0.962228,-0.004780,0.272151,-0.005265
84,1744400630.9004125595,0.003946,-0.019578,0.010156,0.962101,-0.005555,0.272549,-0.006873
85,1744400631.0004127026,0.002923,-0.021322,0.006698,0.962124,-0.004207,0.272450,-0.008373
86,1744400631.1003727913,0.004050,-0.022537,0.006255,0.961611,-0.002017,0.274366,-0.004801
87,1744400631.2003526688,0.006301,-0.021643,0.005620,0.961437,-0.000579,0.274962,-0.005809
88,1744400631.3003125191,0.007798,-0.020162,0.004001,0.961265,-0.002114,0.275458,-0.009424
89,1744400631.4002525806,0.007463,-0.017573,0.004070,0.961110,-0.003622,0.276021,-0.008206
90,1744400631.5001776218,0.006140,-0.016726,0.002387,0.961443,-0.004963,0.274877,-0.006768
91,1744400631.6001377106,0.005633,-0.015865,0.000927,0.961906,-0.005534,0.273205,-0.008056
92,1744400631.7001178265,0.004175,-0.014921,0.000552,0.961955,-0.006130,0.273015,-0.008276
93,1744400631.8000977039,0.004661,-0.014385,0.001640,0.961722,-0.005081,0.273907,-0.006334
94,1744400631.9000577927,0.002773,-0.016699,0.001270,0.962547,-0.001431,0.271043,-0.006090
95,1744400632.0000379086,0.002536,-0.015405,0.002941,0.962621,-0.003547,0.270791,-0.004558
96,1744400632.1000578403,0.001620,-0.014019,0.004805,0.962832,-0.004476,0.269947,-0.007932
97,1744400632.2004377842,0.002320,-0.014675,0.003086,0.962477,-0.006006,0.271184,-0.007874
98,1744400632.3003578186,0.000966,-0.013969,0.003835,0.962933,-0.004114,0.269676,-0.004362
99,1744400632.4003376961,0.001253,-0.013277,0.006993,0.962964,-0.002510,0.269561,-0.005636
100,1744400632.5002818108,0.001147,-0.014235,0.006747,0.963270,-0.002733,0.268482,-0.004623
101,1744400632.6001820564,0.000932,-0.013333,0.007033,0.963716,-0.003901,0.266869,-0.004172
102,1744400632.7001018524,0.000542,-0.014040,0.007387,0.963789,-0.003801,0.266600,-0.004580
103,1744400632.8004219532,0.001794,-0.014440,0.004887,0.963432,-0.004157,0.267855,-0.005871
104,1744400632.9003419876,0.001568,-0.014709,0.003686,0.963374,-0.003350,0.268109,-0.004135
105,1744400633.0002419949,0.000511,-0.013756,0.004206,0.963059,-0.003368,0.269241,-0.003924
106,1744400633.1001820564,0.000444,-0.014926,0.006170,0.962931,-0.002841,0.269696,-0.004442
107,1744400633.2000818253,-0.000815,-0.014470,0.006458,0.963190,-0.002301,0.268799,-0.002490
108,1744400633.3001019955,-0.001404,-0.012723,0.005660,0.963127,-0.003292,0.269011,-0.002734
109,1744400633.4004819393,-0.002168,-0.011856,0.005185,0.963170,-0.003756,0.268846,-0.003328
110,1744400633.5004470348,-0.001536,-0.011528,0.006307,0.963018,-0.002251,0.269426,-0.000596
111,1744400633.6004269123,-0.001351,-0.010211,0.006471,0.963156,-0.002295,0.268927,-0.002116
112,1744400633.7003672123,-0.001878,-0.008644,0.006218,0.962869,-0.002598,0.269956,-0.000890
113,1744400633.8002669811,-0.001829,-0.008133,0.006143,0.962765,-0.003716,0.270309,-0.001665
114,1744400633.9002470970,-0.003152,-0.006947,0.007021,0.963088,-0.002159,0.269178,0.000030
115,1744400634.0002870560,-0.003543,-0.007780,0.008295,0.962936,-0.001743,0.269723,0.000026
116,1744400634.1002070904,-0.003839,-0.008329,0.009283,0.962655,-0.002802,0.270716,0.000221
117,1744400634.2002069950,-0.003238,-0.007652,0.010157,0.962958,-0.002334,0.269640,0.000674
118,1744400634.3001470566,-0.002506,-0.007533,0.010235,0.962915,-0.002606,0.269793,0.000144
119,1744400634.4001069069,-0.001478,-0.006651,0.009864,0.962584,-0.003574,0.270962,0.000028
120,1744400634.5004718304,-0.001083,-0.007538,0.008742,0.962804,-0.003291,0.270182,0.000204
121,1744400634.6004717350,-0.001458,-0.007941,0.008309,0.962532,-0.002245,0.271155,0.001220
122,1744400634.7000317574,-0.000033,-0.007524,0.008183,0.962127,-0.002376,0.272587,0.001268
123,1744400634.8004119396,0.000310,-0.006894,0.008179,0.962354,-0.001476,0.271793,0.000582
124,1744400634.9004118443,-0.000320,-0.006883,0.008388,0.962284,-0.000913,0.272035,0.002189
125,1744400635.0003118515,0.002329,-0.006273,0.007632,0.962115,-0.001248,0.272641,0.000713
126,1744400635.1002519131,0.001491,-0.005884,0.005704,0.962106,-0.001573,0.272672,0.000513
127,1744400635.2002518177,0.000354,-0.006263,0.004769,0.962108,-0.000893,0.272663,0.001444
128,1744400635.3002116680,0.000180,-0.006611,0.004355,0.962392,0.000008,0.271659,0.001421
129,1744400635.4001917839,0.000335,-0.005403,0.004195,0.962254,-0.000571,0.272149,0.001108
130,1744400635.5000960827,-0.000489,-0.006060,0.005161,0.962296,0.000169,0.272002,0.000528
131,1744400635.6000361443,-0.001497,-0.006768,0.004447,0.962164,0.000748,0.272463,0.001876
132,1744400635.7000360489,-0.001158,-0.006876,0.003948,0.961872,-0.000346,0.273493,0.001835
133,1744400635.8003959656,-0.000683,-0.009437,0.002733,0.961829,0.000667,0.273646,0.001240
134,1744400635.9004359245,-0.002656,-0.009814,0.001278,0.961973,0.001785,0.273137,0.001024
135,1744400636.0003960133,-0.001435,-0.010085,0.000924,0.961610,0.000588,0.274421,0.000210
136,1744400636.1003360748,-0.000489,-0.010286,0.000745,0.961650,-0.000608,0.274276,-0.000876
137,1744400636.2003362179,-0.000741,-0.009451,-0.000088,0.961432,0.000015,0.275040,-0.000887
138,1744400636.3002760410,0.000411,-0.008420,0.000871,0.961336,-0.001543,0.275343,-0.004022
139,1744400636.4002161026,0.000599,-0.008665,0.002708,0.961676,-0.001369,0.274117,-0.006133
140,1744400636.5001959801,-0.002247,-0.007318,0.001145,0.961538,-0.000437,0.274477,-0.010377
141,1744400636.6001605988,-0.003804,-0.003717,-0.001388,0.961753,-0.000278,0.273554,-0.014120
142,1744400636.7001404762,-0.005923,-0.002858,0.000717,0.961932,-0.000851,0.272653,-0.018584
143,1744400636.8001005650,-0.008401,0.000820,-0.000744,0.962045,0.000913,0.271810,-0.024235
144,1744400636.9000606537,-0.006825,0.004046,-0.002374,0.961510,0.002515,0.273673,-0.024409
145,1744400637.0004606247,-0.000467,0.006259,-0.003573,0.960712,0.003831,0.276129,-0.027750
146,1744400637.1003806591,0.008802,0.006055,-0.004596,0.960243,0.006477,0.277591,-0.028894
147,1744400637.2003004551,0.020494,0.005192,-0.007705,0.959801,0.007096,0.279306,-0.026844
148,1744400637.3002805710,0.033425,0.001753,-0.008558,0.959910,0.003942,0.279079,-0.025938
149,1744400637.4002606869,0.049077,-0.005857,-0.008930,0.959883,0.003148,0.279399,-0.023454
150,1744400637.5002455711,0.067547,-0.014348,-0.009405,0.959740,0.001678,0.280361,-0.017124
151,1744400637.6002254486,0.087275,-0.026229,-0.009151,0.959255,0.001072,0.282257,-0.012622
152,1744400637.7003054619,0.110657,-0.040638,-0.010153,0.958330,-0.000410,0.285612,-0.005347
153,1744400637.8003053665,0.132750,-0.058665,-0.008647,0.958476,-0.006552,0.285093,-0.001673
154,1744400637.9002854824,0.152978,-0.072385,-0.006031,0.959185,-0.015300,0.282356,0.001998
155,1744400638.0001854897,0.170702,-0.086906,-0.002968,0.959656,-0.016232,0.280345,0.014264
156,1744400638.1001453400,0.192110,-0.097337,-0.002225,0.958201,-0.020596,0.284199,0.025653
157,1744400638.2000656128,0.214584,-0.099224,-0.002490,0.957335,-0.029373,0.286426,0.024646
158,1744400638.3000454903,0.240610,-0.096121,-0.005811,0.955676,-0.035463,0.290542,0.031797
159,1744400638.4000854492,0.266212,-0.093682,-0.011766,0.954766,-0.038820,0.291791,0.042104
160,1744400638.5001702309,0.292070,-0.089122,-0.017140,0.953339,-0.040457,0.295843,0.044545
161,1744400638.6001901627,0.323130,-0.081850,-0.019586,0.952418,-0.043480,0.298651,0.042632
162,1744400638.7001502514,0.356266,-0.076735,-0.020283,0.954486,-0.045419,0.292712,0.034831
163,1744400638.8002700806,0.389390,-0.069637,-0.018862,0.955671,-0.039828,0.289409,0.036719
164,1744400638.9002101421,0.429800,-0.057627,-0.020673,0.954917,-0.031672,0.291446,0.046783
165,1744400639.0001502037,0.467288,-0.040442,-0.020993,0.954880,-0.037133,0.291068,0.045884
166,1744400639.1001701355,0.506327,-0.022327,-0.025856,0.956315,-0.049287,0.286267,0.032906
167,1744400639.2001702785,0.545743,-0.001454,-0.035366,0.953985,-0.059203,0.290438,0.045307
168,1744400639.3000900745,0.587057,0.015638,-0.042863,0.950872,-0.061697,0.296542,0.064026
169,1744400639.4000701904,0.627525,0.029761,-0.051651,0.945456,-0.063305,0.305419,0.093940
170,1744400639.5000545979,0.676196,0.035744,-0.059843,0.943774,-0.068553,0.307157,0.101216
171,1744400639.6004545689,0.727479,0.035589,-0.061769,0.939765,-0.073670,0.306158,0.132972
172,1744400639.7004547119,0.780325,0.028298,-0.059919,0.936961,-0.080198,0.305627,0.149213
173,1744400639.8004546165,0.829440,0.017921,-0.056300,0.931272,-0.091890,0.306976,0.173359
174,1744400639.9000346661,0.878674,0.005016,-0.049265,0.928720,-0.100358,0.303709,0.187530
175,1744400640.0000145435,0.923676,-0.004769,-0.046787,0.927505,-0.103997,0.300514,0.196496
176,1744400640.1004347801,0.964589,-0.011826,-0.044785,0.923719,-0.100416,0.305510,0.208145
177,1744400640.2000546455,1.004694,-0.012110,-0.045182,0.922694,-0.099781,0.307190,0.210508
178,1744400640.3000545502,1.044495,-0.006166,-0.047953,0.922599,-0.096995,0.308367,0.210507
179,1744400640.4001345634,1.083144,0.004517,-0.048432,0.922256,-0.092558,0.310822,0.210395
180,1744400640.5001189709,1.123120,0.019383,-0.049415,0.924021,-0.095102,0.308022,0.205580
181,1744400640.6001591682,1.162335,0.037371,-0.048445,0.924904,-0.091486,0.304918,0.207866
182,1744400640.7001593113,1.199882,0.058894,-0.049588,0.924971,-0.092723,0.303904,0.208505
183,1744400640.8002190590,1.233973,0.076021,-0.050291,0.928072,-0.093082,0.298326,0.202532
184,1744400640.9003193378,1.265137,0.095986,-0.050143,0.929177,-0.095447,0.296842,0.198507
185,1744400641.0003392696,1.299098,0.111527,-0.050924,0.928820,-0.095190,0.298307,0.198104
186,1744400641.1002993584,1.338234,0.127336,-0.054935,0.925784,-0.091087,0.306746,0.201328
187,1744400641.2002589703,1.374551,0.143232,-0.058722,0.924808,-0.085547,0.311390,0.201115
188,1744400641.3003790379,1.416193,0.158062,-0.063175,0.924111,-0.084621,0.313792,0.200981
189,1744400641.4003791809,1.453713,0.173151,-0.064927,0.925533,-0.087452,0.308926,0.200762
190,1744400641.5004832745,1.489746,0.187583,-0.065930,0.924695,-0.088121,0.305772,0.208993
191,1744400641.6000435352,1.525603,0.202533,-0.064353,0.922791,-0.086100,0.306731,0.216704
192,1744400641.7001233101,1.556977,0.218866,-0.059499,0.922812,-0.095924,0.300433,0.221260
193,1744400641.8002035618,1.586473,0.233801,-0.054118,0.923606,-0.097734,0.300039,0.217662
194,1744400641.9002234936,1.612645,0.248110,-0.054561,0.921351,-0.102355,0.302100,0.222197
195,1744400642.0002233982,1.638642,0.262258,-0.056828,0.920628,-0.103067,0.300975,0.226352
196,1744400642.1002035141,1.666164,0.280004,-0.057712,0.921151,-0.102452,0.300934,0.224551
197,1744400642.2003834248,1.692854,0.299667,-0.058875,0.922100,-0.104643,0.301239,0.219174
198,1744400642.3004832268,1.718113,0.317759,-0.059588,0.925042,-0.105228,0.295966,0.213609
199,1744400642.4001233578,1.739288,0.340072,-0.059684,0.926819,-0.101657,0.293254,0.211362
200,1744400642.5001480579,1.761496,0.364850,-0.055238,0.930601,-0.100020,0.290519,0.198938
201,1744400642.6001880169,1.784272,0.387410,-0.051471,0.931547,-0.092821,0.289618,0.199315
202,1744400642.7002081871,1.806053,0.408591,-0.051254,0.933173,-0.086750,0.289236,0.194949
203,1744400642.8002481461,1.827711,0.428853,-0.048809,0.932224,-0.078296,0.292372,0.198360
204,1744400642.9002881050,1.846961,0.451516,-0.049146,0.931597,-0.077316,0.293235,0.200407
205,1744400643.0002679825,1.865776,0.472235,-0.050075,0.930321,-0.082920,0.292943,0.204480
206,1744400643.1002480984,1.882197,0.493638,-0.052092,0.927791,-0.087804,0.292306,0.214598
207,1744400643.2001678944,1.903359,0.515072,-0.055715,0.920779,-0.092210,0.296142,0.236565
208,1744400643.3000881672,1.920635,0.540972,-0.057815,0.914835,-0.099142,0.289937,0.263030
209,1744400643.4004878998,1.937511,0.571101,-0.060720,0.905069,-0.106551,0.286400,0.295755
210,1744400643.5003530979,1.948662,0.605513,-0.061904,0.891301,-0.119554,0.276428,0.338936
211,1744400643.6002130508,1.955420,0.630774,-0.060061,0.874760,-0.143583,0.262308,0.381278
212,1744400643.7000730038,1.964072,0.648191,-0.054968,0.854272,-0.156643,0.252067,0.426784
213,1744400643.8004529476,1.974636,0.659474,-0.052385,0.834498,-0.176404,0.243562,0.461706
214,1744400643.9003326893,1.979048,0.676233,-0.053527,0.819020,-0.190894,0.236015,0.486892
215,1744400644.0001931190,1.986387,0.683174,-0.058271,0.799197,-0.205463,0.236871,0.512798
216,1744400644.1000330448,1.990883,0.688166,-0.059249,0.783695,-0.210655,0.233849,0.535500
217,1744400644.2003529072,1.990078,0.697290,-0.061457,0.772781,-0.217936,0.228173,0.550682
218,1744400644.3001930714,1.985119,0.707166,-0.064167,0.762566,-0.220769,0.225129,0.564864
219,1744400644.4000329971,1.981399,0.715906,-0.066949,0.752294,-0.220285,0.226540,0.578107
220,1744400644.5003573895,1.977556,0.725830,-0.067421,0.745496,-0.220712,0.228535,0.585913
221,1744400644.6001973152,1.975716,0.736203,-0.067038,0.742813,-0.219872,0.227937,0.589855
222,1744400644.7000374794,1.969469,0.749375,-0.066777,0.739977,-0.217076,0.226500,0.594987
223,1744400644.8003573418,1.957990,0.762309,-0.065789,0.740751,-0.216591,0.224523,0.594950
224,1744400644.9001972675,1.951780,0.773078,-0.064506,0.736892,-0.216186,0.222344,0.600681
225,1744400645.0000374317,1.943010,0.781921,-0.065758,0.729925,-0.211029,0.225343,0.609833
226,1744400645.1003572941,1.933393,0.796845,-0.067931,0.718525,-0.213566,0.227212,0.621680
227,1744400645.2001974583,1.924674,0.807614,-0.067501,0.711373,-0.213720,0.221567,0.631807
228,1744400645.3000373840,1.918667,0.817451,-0.069038,0.700093,-0.217825,0.215932,0.644822
229,1744400645.4003574848,1.916176,0.827666,-0.065936,0.683659,-0.218509,0.211239,0.663508
230,1744400645.5002017021,1.917637,0.838121,-0.065942,0.667474,-0.224816,0.205876,0.679376
231,1744400645.6000416279,1.920702,0.844320,-0.066660,0.655071,-0.233166,0.197789,0.690938
232,1744400645.7003617287,1.928087,0.845121,-0.069257,0.639620,-0.235101,0.195722,0.705200
233,1744400645.8002016544,1.932561,0.847024,-0.069256,0.626479,-0.236412,0.189547,0.718126
234,1744400645.9000418186,1.938963,0.852480,-0.067659,0.616594,-0.243897,0.181126,0.726305
235,1744400646.0003616810,1.947968,0.852458,-0.066533,0.603659,-0.243570,0.177624,0.738051
236,1744400646.1002018452,1.954872,0.849384,-0.066325,0.593340,-0.245841,0.176220,0.745960
237,1744400646.2000417709,1.957560,0.850173,-0.068128,0.579171,-0.250626,0.174857,0.755760
238,1744400646.3003616333,1.958447,0.849606,-0.071318,0.570529,-0.255348,0.169731,0.761896
239,1744400646.4002017975,1.959931,0.844218,-0.072280,0.558509,-0.255932,0.167573,0.771029
240,1744400646.5000660419,1.960368,0.845931,-0.072967,0.546727,-0.257182,0.169929,0.778506
241,1744400646.6003861427,1.957074,0.846374,-0.074129,0.536430,-0.259375,0.170474,0.784797
242,1744400646.7002260685,1.947530,0.848304,-0.075369,0.535235,-0.262034,0.166140,0.785658
243,1744400646.8000659943,1.939103,0.851203,-0.078892,0.530715,-0.265274,0.164943,0.787886
244,1744400646.9003860950,1.927656,0.862766,-0.078881,0.527839,-0.269168,0.162322,0.789042
245,1744400647.0002260208,1.913923,0.875431,-0.079426,0.525035,-0.270258,0.162728,0.790455
246,1744400647.1000659466,1.900592,0.889536,-0.080984,0.527255,-0.269604,0.162604,0.789225
247,1744400647.2003860474,1.884408,0.904649,-0.080831,0.531584,-0.268526,0.162709,0.786663
248,1744400647.3002259731,1.865057,0.920460,-0.078673,0.531417,-0.265726,0.165397,0.787165
249,1744400647.4000661373,1.844275,0.937456,-0.077853,0.533880,-0.264246,0.168179,0.785406
250,1744400647.5003902912,1.823784,0.952212,-0.076857,0.537701,-0.261828,0.172053,0.782765
251,1744400647.6002304554,1.800746,0.967095,-0.076083,0.538165,-0.264420,0.175235,0.780867
252,1744400647.7000703812,1.781786,0.980992,-0.078474,0.539618,-0.262265,0.179251,0.779678
253,1744400647.8003904819,1.761800,0.998040,-0.084235,0.539180,-0.265255,0.184260,0.777800
254,1744400647.9002304077,1.743180,1.017332,-0.090963,0.533865,-0.267849,0.185249,0.780338
255,1744400648.0000703335,1.730024,1.034447,-0.096708,0.533041,-0.267735,0.182487,0.781591
256,1744400648.1003904343,1.721422,1.059813,-0.101360,0.530911,-0.265343,0.180878,0.784226
257,1744400648.2002303600,1.717223,1.086496,-0.101645,0.522678,-0.265621,0.179056,0.790058
258,1744400648.3000702858,1.712073,1.115761,-0.099603,0.521792,-0.263260,0.176073,0.792102
259,1744400648.4003903866,1.713042,1.144020,-0.097307,0.512436,-0.262149,0.176325,0.798497
260,1744400648.5002350807,1.714581,1.168736,-0.098257,0.505472,-0.264162,0.177242,0.802061
261,1744400648.6000750065,1.715492,1.191594,-0.098420,0.503582,-0.266007,0.171867,0.803808
262,1744400648.7003951073,1.715985,1.207942,-0.096005,0.504427,-0.266506,0.166304,0.804283
263,1744400648.8002350330,1.715504,1.221951,-0.095992,0.504258,-0.265456,0.164994,0.805006
264,1744400648.9000749588,1.712455,1.241654,-0.095810,0.498296,-0.267687,0.168030,0.807348
265,1744400649.0003950596,1.708080,1.261370,-0.096639,0.501325,-0.269074,0.167671,0.805084
266,1744400649.1002349854,1.705305,1.273803,-0.096667,0.505106,-0.269297,0.165138,0.803167
267,1744400649.2000749111,1.699210,1.286593,-0.097446,0.506046,-0.270365,0.165046,0.802235
268,1744400649.3003950119,1.688360,1.302963,-0.097268,0.509725,-0.269177,0.164479,0.800419
269,1744400649.4002349377,1.677768,1.313798,-0.093766,0.513264,-0.264970,0.163556,0.799750
270,1744400649.5000798702,1.662790,1.326260,-0.089367,0.520429,-0.260643,0.159947,0.797268
271,1744400649.6003999710,1.649596,1.338568,-0.083609,0.525289,-0.253341,0.162146,0.795989
272,1744400649.7002398968,1.635588,1.352903,-0.076228,0.529478,-0.244923,0.165958,0.795062
273,1744400649.8000798225,1.620235,1.367745,-0.064712,0.538386,-0.235227,0.165031,0.792195
274,1744400649.9003999233,1.606814,1.376565,-0.050509,0.546520,-0.225297,0.159063,0.790731
275,1744400650.0002398491,1.595872,1.381617,-0.032957,0.551573,-0.214118,0.155434,0.791051
276,1744400650.1000797749,1.590860,1.380104,-0.018553,0.556992,-0.202443,0.151799,0.791033
277,1744400650.2003998756,1.587304,1.377178,-0.003627,0.558791,-0.193549,0.144939,0.793274
278,1744400650.3002398014,1.583743,1.371600,0.012878,0.568466,-0.183843,0.133741,0.790671
279,1744400650.4000799656,1.581753,1.368901,0.028822,0.564509,-0.180048,0.126874,0.795497
280,1744400650.5004038811,1.581076,1.371458,0.043386,0.562711,-0.176080,0.123403,0.798200
281,1744400650.6002440453,1.577128,1.376863,0.057420,0.562070,-0.171063,0.117926,0.800568
